"","zip","JobsT_1998","ArtsN_1998","ArtsW_1998","JobsN_1998","JobsW_1998","ArtSupport_1998","JobsT_1999","ArtsN_1999","ArtsW_1999","JobsN_1999","JobsW_1999","ArtSupport_1999","JobsT_2000","ArtsN_2000","ArtsW_2000","JobsN_2000","JobsW_2000","ArtSupport_2000","JobsT_2001","ArtsN_2001","ArtsW_2001","JobsN_2001","JobsW_2001","ArtSupport_2001","JobsT_2002","ArtsN_2002","ArtsW_2002","JobsN_2002","JobsW_2002","ArtSupport_2002","JobsT_2003","ArtsN_2003","ArtsW_2003","JobsN_2003","JobsW_2003","ArtSupport_2003","JobsT_2004","ArtsN_2004","ArtsW_2004","JobsN_2004","JobsW_2004","ArtSupport_2004","JobsT_2005","ArtsN_2005","ArtsW_2005","JobsN_2005","JobsW_2005","ArtSupport_2005","JobsT_2006","ArtsN_2006","ArtsW_2006","JobsN_2006","JobsW_2006","ArtSupport_2006","JobsT_2007","ArtsN_2007","ArtsW_2007","JobsN_2007","JobsW_2007","ArtSupport_2007","JobsT_2008","ArtsN_2008","ArtsW_2008","JobsN_2008","JobsW_2008","ArtSupport_2008","JobsT_2009","ArtsN_2009","ArtsW_2009","JobsN_2009","JobsW_2009","ArtSupport_2009","JobsT_2010","ArtsN_2010","ArtsW_2010","JobsN_2010","JobsW_2010","ArtSupport_2010","JobsT_2011","ArtsN_2011","ArtsW_2011","JobsN_2011","JobsW_2011","ArtSupport_2011","JobsT_2012","ArtsN_2012","ArtsW_2012","JobsN_2012","JobsW_2012","ArtSupport_2012","JobsT_2013","ArtsN_2013","ArtsW_2013","JobsN_2013","JobsW_2013","ArtSupport_2013","JobsT_2014","ArtsN_2014","ArtsW_2014","JobsN_2014","JobsW_2014","ArtSupport_2014","MedAge2k","pctba2k","pctba90","racediversity2k","racediversity90","medrent2k","medrent90","medhhinc2k","medhhinc90","meantrav2k","meantrav90","medlengthres2k","meanlengthres90","pctsamehouse2k","pctsamehouse90","pctfemale2k","pctfemale90","pctmarried2k","pctmarried90","pctchild2k","pctchild90","pctunemp2k","pctunemp90","diversityfb2k","diversityanc90","pctrental2k","pctrental90","pctpov2k","pctpov90","pctbike2k","pctbike90","pctdrove2k","pctdrove90","pctwalk2k","pctwalk90","density2000","density1990","housingdensity2000","housingdensity1990","Pop2000","Pop1990","RentMed","Democ92","NonWhite_90","CollProfLv90","CrimeRate1999county","ARTGOSLG98","City","State","Location","zipcode","Traditionalistic","Self_Expressive","Utilitarian","Charismatic","Egalitarian","Neighborly","Formality","Exhibitionism","Glamorous","Transgressive","Rational","Locality","State_Scenes","Corporateness","Ethnicity"
"14236",50125,5547,43,670,5504,4877,627,5809,49,905,5760,4904,856,6026,69,843,5957,5183,774,6919,94,761,6825,6158,667,7120,51,859,7069,6261,808,7010,45,760,6965,6250,715,7170,37,943,7133,6227,906,7370,38,846,7332,6524,808,7318,30,884,7288,6434,854,7194,24,781,7170,6413,757,7461,29,831,7432,6630,802,7193,50,837,7143,6356,787,5918,47,758,5871,5160,711,5781,39,813,5742,4968,774,5718,39,695,5679,5023,656,5546,43,709,5503,4837,666,5790,220,897,5570,4893,677,35.6,24.7751506722299,20.1191264063534,0.0471903070809155,0.0288897496009707,491,367,47594,31431,23.7551629187701,23.6107391537225,6,10.5983166851646,56.6504585461931,53.2222142395287,52.7302081531454,52.0026746907389,60.2488966066131,61.9554030874786,36.230499840815,38.3394833948339,4.99640176827388,3.18903843821996,0.665425582052974,0.290687158839228,27.4175561574,31.5390307066223,6.70303486330574,7.33593524139925,0.396869143424099,0.206371727073391,89.7365229853379,88.8172320392106,4.80652629258075,6.5136076357539,101.891725365053,87.3957410879829,38.3741241059524,32.7588252890504,17474,36033,348,45,129,0.205699233716475,1834,-0.138980666429754,"INDIANOLA","IA","NA-US-IA-INDIANOLA","50125          ",307.310975609756,317.780487804878,285.140243902439,322.091463414634,310.390243902439,306.284552845528,310.390243902439,314.085365853659,307.926829268293,276.518292682927,298.894308943089,304.84756097561,299.30487804878,312.853658536585,302.384146341464
"690",3071,921,30,51,891,870,21,1075,26,67,1049,1008,41,1208,31,55,1177,1153,24,1243,38,95,1205,1148,57,1054,23,65,1031,989,42,1149,30,79,1119,1070,49,1176,29,92,1147,1084,63,1242,33,98,1209,1144,65,1255,30,104,1225,1151,74,1152,57,134,1095,1018,77,1169,26,72,1143,1097,46,1159,27,88,1132,1071,61,1159,33,84,1126,1075,51,1232,53,101,1179,1131,48,1195,33,90,1162,1105,57,1239,45,103,1194,1136,58,1115,23,80,1092,1035,57,31.7,22.0747889022919,18.7357889949977,0.0553111747318291,0.00790885308295464,608,466,53703,40203,33.9586563307494,30.1060961313013,8,9.90330378726833,69.933639612047,53.9029236446211,49.0113979995348,49.7149938042131,65.2755135311379,67.8650036683786,46.909903201787,49.1300745650373,2.55338904363974,4.37242798353909,0.522148760330578,0.355173704766865,15.2254249815225,16.3577759871072,7.0714119562689,5.89852536865784,0,0,90.6730769230769,92.3804226918799,0.576923076923077,0.333704115684093,127.913181062223,120.686279644385,43.2127068317624,39.9412699759511,4301,336073,588,37,7,0.185799907791609,3170,-0.81118821249491,"NEW IPSWICH","NH","NA-US-NH-NEW IPSWICH","03071          ",60.8333333333333,61.9444444444444,58.8888888888889,64.7222222222222,61.6666666666667,61.4814814814815,62.2222222222222,63.0555555555556,60,56.1111111111111,61.4814814814815,61.1111111111111,58.6111111111111,61.6666666666667,59.4444444444444
"2039",7724,18092,236,1923,17856,16169,1687,17436,358,2019,17078,15417,1661,18405,364,2045,18041,16360,1681,18134,451,2225,17683,15909,1774,19388,380,2047,19008,17341,1667,20201,542,2234,19659,17967,1692,21282,570,2403,20712,18879,1833,20681,589,2453,20092,18228,1864,22567,591,2408,21976,20159,1817,23106,291,2050,22815,21056,1759,23795,361,2049,23434,21746,1688,22761,393,2107,22368,20654,1714,22941,378,2092,22563,20849,1714,23191,411,2097,22780,21094,1686,26211,271,2732,25940,23479,2461,26249,351,2373,25898,23876,2022,25666,343,2252,25323,23414,1909,36.6,37.2848710779745,32.1428571428571,0.475824370487392,0.416426749790235,784,705,58265,44853,27.4407216494845,19.3101508357114,6,8.75800671892497,53.4246575342466,45.804794520548,51.613460624649,52.0804256803908,57.9575960116145,60.6853170004966,32.154028691619,34.0523536681272,4.73626716604245,4.21068517959553,0.643712167823808,0.452582850858832,39.2129380053908,43.7290033594625,5.13800984528833,3.68560105680317,0.190966456326802,0.625,89.1896379940219,93.2954545454545,1.71869810694122,2.28896103896104,1931.46071780204,1907.42247020526,836.34802624777,809.065862885337,23221,553124,634,38.2,5540,0.318852563287114,2348,0.169654369871349,"EATONTOWN","NJ","NA-US-NJ-EATONTOWN","07724          ",816.471830985915,853.411971830986,782.37323943662,860.042253521126,813.630281690141,815.840375586854,848.676056338029,834.468309859155,832.573943661971,741.644366197184,800.68544600939,802.264084507042,799.422535211268,856.253521126761,794.68661971831
"4529",16749,1128,6,84,1122,1044,78,1052,9,67,1043,985,58,1140,9,76,1131,1064,67,941,6,43,935,898,37,917,3,34,914,883,31,990,13,77,977,913,64,1065,17,108,1048,957,91,1011,25,93,986,918,68,1166,17,77,1149,1089,60,1233,17,101,1216,1132,84,1108,6,58,1102,1050,52,1108,6,64,1102,1044,58,1083,6,53,1077,1030,47,1183,6,29,1177,1154,23,1124,3,58,1121,1066,55,1074,3,38,1071,1036,35,1045,3,50,1042,995,47,40.7,13.7186629526462,3.78548895899054,0.0392657274300557,0.0240948056844071,416,266,35135,21170,21.2492546213476,16.7840909090909,10,14.3879781420765,68.6821705426357,68.1222707423581,51.0549558390579,51.2145748987854,63.6830964620502,63.5170603674541,30.2606484424666,37.5690607734807,4.67836257309941,12.9464285714286,0.562787639710717,0.431070474818787,20.8226221079692,22.9508196721311,11.1052631578947,19.3089430894309,0,0,90.1871809415769,86.3157894736842,3.63017583664209,4.73684210526316,25.7028164236161,3.12451024541788,13.2915673932062,1.35767409473515,4146,47131,292,32.5,12,0.10066889632107,1079,-1.6691697131014,"SMETHPORT","PA","NA-US-PA-SMETHPORT","16749          ",76.1029411764706,76.1029411764706,68.75,77.5735294117647,76.8382352941176,76.9607843137255,77.9411764705882,75.7352941176471,73.1617647058824,67.2794117647059,74.5098039215687,79.4117647058824,74.2647058823529,77.5735294117647,75
"21731",80021,10083,232,1471,9851,8612,1239,12020,252,1010,11768,11010,758,17968,506,1334,17462,16634,828,21307,149,2029,21158,19278,1880,21998,63,2382,21935,19616,2319,25561,142,2672,25419,22889,2530,25556,344,2870,25212,22686,2526,28312,363,3166,27949,25146,2803,29248,543,3672,28705,25576,3129,35671,586,3804,35085,31867,3218,36132,421,3324,35711,32808,2903,33611,632,3039,32979,30572,2407,37884,375,2896,37509,34988,2521,36035,393,3046,35642,32989,2653,36207,408,3081,35799,33126,2673,36389,350,2942,36039,33447,2592,43858,365,5074,43493,38784,4709,32.1,37.8131212723658,3.38897683119873,0.283505555493129,0.545937183539601,961,429,61329,23036,27.4513984698357,21.5400550964187,3,12.1734591823978,41.5483473777367,56.3536962205847,49.7799248523886,49.2967559329414,59.7630375967907,56.2662414363336,41.1872233981143,39.4674629837004,2.66018968309045,10.252822091613,0.555773094408599,0.506825358471444,27.8338621286415,36.3625,3.11286843997124,21.0991731883097,0.168390666345923,0.68124381936051,91.2737551118595,92.7920008790243,0.511185951407265,2.30743874299528,1746.74938943782,1444.84131282258,669.14276053801,558.884500173639,27835,438430,476,36.2,1192,0.290698629012396,3428,0.888999250162811,"BROOMFIELD","CO","NA-US-CO-BROOMFIELD","80021          ",612.847457627118,642.805084745763,575.186440677967,639.381355932203,612.847457627118,608.282485875706,628.824858757062,628.254237288136,629.966101694915,564.059322033899,600.293785310735,601.72033898305,599.152542372882,637.669491525424,599.152542372882
"15332",55037,1103,3,407,1100,696,404,1108,6,389,1102,719,383,1051,6,392,1045,659,386,1102,9,421,1093,681,412,3121,6,439,3115,2682,433,3134,6,445,3128,2689,439,3132,6,460,3126,2672,454,3054,6,467,3048,2587,461,3110,6,470,3104,2640,464,3230,3,444,3227,2786,441,3100,3,415,3097,2685,412,3079,3,427,3076,2652,424,3013,3,378,3010,2635,375,3042,3,401,3039,2641,398,2958,3,356,2955,2602,353,3103,3,428,3100,2675,425,3076,3,416,3073,2660,413,36.4,11.1818825194621,10.4428904428904,0.191834057800428,0.0942346722103672,393,294,36111,20784,27.9373104145602,21.8290025146689,6,12.2997639653816,55.9501411100659,63.6335403726708,50.377107364685,50.2601156069364,58.1656124209316,64.8191823899371,35.7226107226107,37.7622377622378,6.47985989492119,10.2631578947368,0.673721340388007,0.223995341271497,20.4572098475967,19.4968553459119,12.0501138952164,14.9143532191376,0.143266475644699,0.377358490566038,89.6370582617001,82.7924528301887,4.15472779369628,4.9811320754717,14.0183787910819,11.0076565168454,10.7480569096032,7.27828654938961,4428,21264,287,45.6,66,0.11377245508982,4166,-1.65411852118386,"HINCKLEY","MN","NA-US-MN-HINCKLEY","55037          ",103.931818181818,107.022727272727,93.5,106.636363636364,105.090909090909,103.545454545455,103.030303030303,105.090909090909,104.704545454545,93.8863636363636,100.454545454545,107.795454545455,101.227272727273,103.931818181818,102
"239",1775,2097,34,220,2063,1877,186,2017,22,187,1995,1830,165,2141,19,213,2122,1928,194,2251,22,260,2229,1991,238,1319,68,181,1251,1138,113,1359,58,189,1301,1170,131,1382,101,218,1281,1164,117,1577,119,308,1458,1269,189,1683,112,246,1571,1437,134,1510,55,241,1455,1269,186,1470,55,206,1415,1264,151,1251,58,182,1193,1069,124,1169,64,187,1105,982,123,1173,75,187,1098,986,112,1354,109,199,1245,1155,90,1420,77,184,1343,1236,107,1407,101,230,1306,1177,129,38.8,61.8626956082786,49.8134863701578,0.113929813291786,0.0289851366005646,739,781,96290,67332,31.0965211459754,25.0626801152738,9,12.8262688232013,68.5783221974759,70.7272356895498,50.4913588614029,49.9436936936937,70.2823845809054,67.1246083393589,41.6945907132599,41.4565826330532,2.53948590895014,1.24061377734247,0.57453011538783,0.274752523890492,13.016330451489,12.7718906860011,2.67234042553192,1.62172355270602,0.739074550128535,0.272201429057503,88.7853470437018,89.0438924804355,1.15681233933162,1.83735964613814,334.896847288343,302.326398229802,120.748981875566,105.144672657624,5902,1398468,671,49.9,64,0.498134863701578,2162,0.462261785019105,"STOW","MA","NA-US-MA-STOW","01775          ",151.388888888889,155.092592592593,141.666666666667,156.018518518519,149.074074074074,152.469135802469,158.024691358025,156.018518518519,154.62962962963,140.740740740741,151.234567901235,154.166666666667,147.685185185185,158.796296296296,147.685185185185
"5162",19035,1656,57,140,1599,1516,83,1741,43,126,1698,1615,83,1625,40,94,1585,1531,54,1652,38,107,1614,1545,69,1237,22,113,1215,1124,91,1573,16,107,1557,1466,91,1584,16,117,1568,1467,101,1476,12,94,1464,1382,82,1375,6,80,1369,1295,74,1208,3,94,1205,1114,91,1229,6,94,1223,1135,88,1173,6,94,1167,1079,88,1290,9,101,1281,1189,92,1230,6,56,1224,1174,50,1429,9,62,1420,1367,53,1536,9,91,1527,1445,82,1523,9,91,1514,1432,82,48.8,66.9817690749494,65.5706727135299,0.0668583290848083,0.0496311787034915,2001,917,159905,112805,24.8483849703362,24.4593892137752,9,11.9082142857143,65.8701298701299,56.6929133858268,54.2589857213196,53.3791208791209,72.2582638245289,65.4486133768352,33.0561330561331,27.7269528501056,10.88,3.04878048780488,0.669579152589084,0.305432367105266,16.5760869565217,16.5,4.06746031746032,1.74129353233831,0,0,84.6719803801349,81.3012895662368,2.57510729613734,1.64126611957796,819.981138409172,745.879139234417,311.390368116866,305.11396927966,4050,678111,593,42.9,66,0.660898379970545,2590,1.28116156537794,"GLADWYNE","PA","NA-US-PA-GLADWYNE","19035          ",138.410714285714,145.803571428571,131.839285714286,147.446428571429,141.285714285714,140.738095238095,148.952380952381,141.696428571429,142.517857142857,125.267857142857,140.738095238095,140.053571428571,135.946428571429,146.625,135.946428571429
"5107",18938,3764,77,633,3687,3131,556,4690,86,667,4604,4023,581,3788,94,667,3694,3121,573,5882,112,654,5770,5228,542,5769,130,663,5639,5106,533,5831,151,680,5680,5151,529,6216,129,901,6087,5315,772,6247,132,904,6115,5343,772,4358,129,913,4229,3445,784,4279,196,1008,4083,3271,812,4235,198,1286,4037,2949,1088,3971,180,1174,3791,2797,994,4110,229,1122,3881,2988,893,4121,177,1276,3944,2845,1099,3911,199,1108,3712,2803,909,4159,235,1069,3924,3090,834,3967,218,1083,3749,2884,865,45.9,48.7788063817215,42.2560429722471,0.0876117992713186,0.0449924179155125,837,692,72983,58356,34.6356374307141,27.1127882599581,5,11.0839870164999,50.9612303748799,60.8892408643512,50.7759014148791,49.4130317716747,62.6968503937008,59.8810139679255,23.5241978372629,27.4769897130482,4.04512933406714,4.1197118049141,0.595009299816906,0.223611230374622,17.1706454465075,21.7955651703624,4.02409824669808,3.39130434782609,0.0578871201157742,0.0392003136025088,83.8784370477569,85.4174833398667,1.73661360347323,4.76283810270482,308.399357798467,216.994078026696,137.902341823362,96.3587356285233,13199,541174,604,39.4,77,0.438670233091326,2297,0.479449106103314,"NEW HOPE","PA","NA-US-PA-NEW HOPE","18938          ",521.409836065573,541.032786885246,480.762295081967,544.536885245901,519.30737704918,521.409836065573,536.360655737705,530.520491803279,516.504098360656,477.959016393442,510.196721311475,525.614754098361,509.495901639344,524.913934426229,508.094262295082
"7752",28655,21696,28,1918,21668,19778,1890,22190,13,1840,22177,20350,1827,22933,13,1954,22920,20979,1941,21306,19,1916,21287,19390,1897,20467,41,2094,20426,18373,2053,19770,53,2319,19717,17451,2266,20817,50,2323,20767,18494,2273,19730,69,2391,19661,17339,2322,19115,92,1950,19023,17165,1858,20823,68,2587,20755,18236,2519,18802,105,2478,18697,16324,2373,17817,55,2395,17762,15422,2340,15139,48,2236,15091,12903,2188,16000,78,2475,15922,13525,2397,15506,99,1932,15407,13574,1833,15207,106,2104,15101,13103,1998,16105,100,2270,16005,13835,2170,36.6,14.4168260038241,12.0665332502214,0.338726889682487,0.215953602764025,464,330,36089,26256,20.8117904799841,17.6598642473715,7,12.7547303824081,56.9003275257272,61.2780911865347,48.7629427792915,51.1339221771306,61.1896348645465,60.4563650920737,31.8814248147263,32.8551176637369,4.17631704716738,3.94433465085639,0.52532640689162,0.498254325534487,27.2989472672211,26.8920454545455,11.590869556814,10.0267532526925,0.168495297805643,0.0739805909743679,95.4663009404389,96.1530092693329,1.34404388714734,1.04878367204839,167.830550757851,140.670970938317,68.2535771106374,57.8960065986406,54898,75744,326,41.7,5692,0.118179130948862,3014,-1.02232049167751,"MORGANTON","NC","NA-US-NC-MORGANTON","28655          ",744.84375,767.8125,700,762.34375,745.9375,748.125,756.875,760.15625,741.5625,674.84375,730.625,739.375,736.09375,764.53125,733.90625
"10697",37188,1981,6,200,1975,1781,194,2255,3,221,2252,2034,218,2476,3,259,2473,2217,256,2576,6,333,2570,2243,327,2583,21,398,2562,2185,377,2707,24,401,2683,2306,377,2883,22,516,2861,2367,494,3335,29,683,3306,2652,654,3252,25,604,3227,2648,579,3412,42,530,3370,2882,488,3532,57,564,3475,2968,507,3324,37,509,3287,2815,472,3120,34,527,3086,2593,493,3107,31,571,3076,2536,540,3281,35,633,3246,2648,598,3716,36,819,3680,2897,783,3775,20,667,3755,3108,647,32.6,13.5384134915678,11.4239742558327,0.0620881613177653,0.37962166681597,620,467,50882,30187,30.7721402214022,23.632318501171,4,12.919629057187,47.0106985525488,60.8342989571263,48.7468911421465,52.8415300546448,69.3859082094376,59.9319727891156,49.1379310344828,30.2652106084243,2.52430496332935,5.40827147401909,0.704733727810651,0.50725680761785,15.0624133148405,20.8655332302937,4.15347721822542,6.85236768802228,0,0,95.6096693921081,96.3176064441887,0.0888730892285816,0.230149597238205,334.505418654377,63.3792925996972,119.928641001981,23.7915117777209,10334,41494,337,53.9,121,0.123719464144996,4642,-0.557470899965087,"WHITE HOUSE","TN","NA-US-TN-WHITE HOUSE","37188          ",136.184210526316,140.921052631579,133.223684210526,143.881578947368,137.368421052632,137.368421052632,142.105263157895,137.368421052632,140.328947368421,121.381578947368,133.421052631579,136.184210526316,132.039473684211,142.697368421053,134.407894736842
"23873",91761,48044,250,1958,47794,46086,1708,50444,243,2200,50201,48244,1957,53165,254,2163,52911,51002,1909,53756,265,2150,53491,51606,1885,57841,284,2299,57557,55542,2015,68035,509,2979,67526,65056,2470,69182,533,2782,68649,66400,2249,73794,210,2646,73584,71148,2436,74565,209,2787,74356,71778,2578,77895,183,2890,77712,75005,2707,76591,308,3048,76283,73543,2740,66259,472,2683,65787,63576,2211,66411,495,2638,65916,63773,2143,65514,231,2256,65283,63258,2025,74699,253,2335,74446,72364,2082,77600,239,2500,77361,75100,2261,75492,179,2709,75313,72783,2530,27.5,11.83465085639,11.0405669779632,0.77361334573853,0.648841305135493,761,656,49430,33532,31.5268348623853,27.1640955764271,4,8.55364890241533,50.7728964417226,42.0432957290616,49.4650161656217,50.2474828665708,58.8160826412801,57.5856818638858,53.6733046286329,42.5876709664873,8.41372133050474,6.90201790840153,0.290394876947873,0.509057049842678,32.9224172584751,44.6380002590338,12.4396744219549,14.3305908750935,0.376125016791295,0.822790830400457,93.5476648905207,92.4236659374108,0.908968790578964,2.06886711690288,1956.08478251484,1646.28706109933,538.982682960896,564.254557228072,56271,1418380,556,38.7,17086,0.120037365716955,3935,-0.530022620173321,"ONTARIO","CA","NA-US-CA-ONTARIO","91761          ",481.112068965518,509.211206896552,450.956896551724,514.008620689655,482.48275862069,477,499.844827586207,493.448275862069,496.189655172414,444.788793103448,462.379310344827,471.51724137931,470.146551724138,503.043103448276,470.831896551724
"22721",85008,21533,219,2315,21314,19218,2096,23512,198,3021,23314,20491,2823,22913,225,2752,22688,20161,2527,24894,225,2756,24669,22138,2531,23096,244,2254,22852,20842,2010,21446,399,2610,21047,18836,2211,21564,801,2903,20763,18661,2102,24517,747,2911,23770,21606,2164,24418,628,2461,23790,21957,1833,24282,697,2517,23585,21765,1820,25502,785,2685,24717,22817,1900,21532,706,2711,20826,18821,2005,20863,803,2595,20060,18268,1792,20132,590,2337,19542,17795,1747,23631,568,2379,23063,21252,1811,21546,668,2487,20878,19059,1819,21231,672,2656,20559,18575,1984,26.9,13.1353156929526,12.108,0.750131517715303,0.61480485671594,573,400,29625,21396,24.9431169078446,20.915390633732,3,7.98399586990191,35.5763511638051,39.7990114421475,47.1171586715867,49.5073222532289,48.9799408732195,44.1713684613178,37.7917563317332,29.8818268923667,8.33749583749584,7.93130443291907,0.103117729702627,0.507213812707153,62.3934934159566,58.4473412493547,25.8783945283054,22.0785614344199,0.913412247180539,2.07804202262757,85.9772578991518,88.2706072500577,1.98061329108025,3.82128838605403,5511.88292310562,3964.26578422834,1911.49780791715,1860.56233543736,56379,2122101,466,32.6,10172,0.128051128051128,6369,0.933597039410248,"PHOENIX","AZ","NA-US-AZ-PHOENIX","85008          ",598.194915254238,623.364406779661,574.703389830508,634.271186440678,607.423728813559,601.830508474576,618.610169491525,615.813559322034,616.652542372881,539.466101694915,589.525423728814,574.703389830508,588.127118644068,635.110169491525,583.093220338983
"17617",63376,25261,319,3569,24942,21692,3250,26305,331,3661,25974,22644,3330,25685,391,3497,25294,22188,3106,26467,450,3532,26017,22935,3082,24673,479,3868,24194,20805,3389,25209,502,4452,24707,20757,3950,26078,466,4552,25612,21526,4086,28439,447,4425,27992,24014,3978,29875,483,4885,29392,24990,4402,28097,401,4514,27696,23583,4113,29376,563,4986,28813,24390,4423,26436,594,4806,25842,21630,4212,25498,723,4586,24775,20912,3863,27764,638,4339,27126,23425,3701,28302,701,4717,27601,23585,4016,28761,623,4628,28138,24133,4005,27020,659,4614,26361,22406,3955,33.6,26.8231567501123,23.8194906922906,0.112159127872709,0.0797530521264158,664,624,60732,46189,25.8011417697431,26.4632519967758,5,7.2308345534407,55.7035895177274,52.4996389295809,50.8793878471363,49.9313110310771,64.593254742759,72.3233390569278,45.3794330748697,53.866775453115,2.40692374660726,3.40704507625938,0.634466483429912,0.251323617008325,12.51539474243,14.0439238653001,2.42661505527697,2.28273032450578,0.047744091668656,0.0751207297442318,96.1035516299302,96.934358790914,0.562319301875282,0.382758003934895,1734.22569978157,1353.38500891755,604.879417630062,446.417907407887,68970,212907,485,35,1411,0.230981474182105,2800,0.205270014732555,"SAINT PETERS","MO","NA-US-MO-SAINT PETERS","63376          ",1049.84931506849,1098.43150684931,988.232876712329,1096.06164383562,1042.7397260274,1038,1080.65753424658,1085.39726027397,1056.95890410959,952.684931506849,1014.30136986301,1036.81506849315,1032.07534246575,1099.61643835616,1026.15068493151
"3558",13365,3162,54,351,3108,2811,297,3412,48,363,3364,3049,315,2825,51,386,2774,2439,335,2749,51,380,2698,2369,329,2752,9,342,2743,2410,333,2900,16,362,2884,2538,346,2816,16,339,2800,2477,323,2812,19,339,2793,2473,320,2868,20,326,2848,2542,306,2401,19,307,2382,2094,288,2330,91,369,2239,1961,278,2299,97,368,2202,1931,271,2325,94,375,2231,1950,281,2232,91,342,2141,1890,251,2333,91,362,2242,1971,271,2347,91,408,2256,1939,317,2517,91,476,2426,2041,385,40,15.483663286657,13.3422408856652,0.0358723379175344,0.045178470161349,378,366,28657,28143,19.3745040994446,15.1620162016202,10,13.2841930116473,65.5041518386714,61.4035087719298,52.2396416573348,51.4771494031111,53.3931034482759,62.3618566466688,27.7211796246649,38.0060220809635,6.29847238542891,5.79821200510856,0.53176399577486,0.241115540977076,32.5987637731793,29.351081530782,14.6461750200711,13.2120154555652,0.0509554140127388,0.393368923855015,85.6305732484076,79.0109581343074,8.07643312101911,12.1382410789548,90.7196999302111,84.1337302288021,43.1340361308331,40.1967749522726,8926,65797,316,36.3,44,0.110079954311822,1946,-0.00538354655484737,"LITTLE FALLS","NY","NA-US-NY-LITTLE FALLS","13365          ",171.230769230769,176.615384615385,158.307692307692,180.384615384615,171.769230769231,170.153846153846,174.461538461538,174.461538461538,171.769230769231,159.923076923077,167.282051282051,173.923076923077,166.923076923077,171.769230769231,167.461538461538
